species.accessibility2fish.logit.sp17 = -9.03629012081863
species.accessibility2fish.logit.sp18 = -3.77951858967648
species.accessibility2fish.logit.sp19 = 1.95915287824695
species.accessibility2fish.logit.sp20 = -4.89918601417537
species.accessibility2fish.logit.sp21 = 8.33182945248318
species.accessibility2fish.logit.sp22 = -3.83597615696888
species.accessibility2fish.logit.sp23 = -2.28002363080638
species.accessibility2fish.logit.sp24 = -1.17728699119589
population.initialization.biomass.log10.sp0 = 4.79803086772398
population.initialization.biomass.log10.sp1 = 4.51043749561105
population.initialization.biomass.log10.sp2 = 2.14684403103951
population.initialization.biomass.log10.sp3 = 3.37557491739947
population.initialization.biomass.log10.sp4 = 4.36723090823702
population.initialization.biomass.log10.sp5 = 3.40807622578672
population.initialization.biomass.log10.sp6 = 2.84199730209323
population.initialization.biomass.log10.sp7 = 3.29027841597131
population.initialization.biomass.log10.sp8 = 4.85369079099474
population.initialization.biomass.log10.sp9 = 3.78235328428718
population.initialization.biomass.log10.sp10 = 4.24840300521324
population.initialization.biomass.log10.sp11 = 3.49926330136956
population.initialization.biomass.log10.sp12 = 5.52547475699267
population.initialization.biomass.log10.sp13 = 4.68845825714345
population.initialization.biomass.log10.sp14 = 4.15372269270371
population.initialization.biomass.log10.sp15 = 0.725503268859316
population.initialization.biomass.log10.sp16 = 0.274388795550379
mortality.additional.rate.log10.sp0 = -2.64725457101244
mortality.additional.rate.log10.sp1 = 0.839020292318925
mortality.additional.rate.log10.sp2 = -3.33519792077958
mortality.additional.rate.log10.sp3 = -2.98831764111024
mortality.additional.rate.log10.sp4 = -1.09190801917672
mortality.additional.rate.log10.sp5 = -1.52353859966339
mortality.additional.rate.log10.sp6 = -2.68444707868751
mortality.additional.rate.log10.sp7 = -3.29462404097593
mortality.additional.rate.log10.sp8 = -0.977874328906445
mortality.additional.rate.log10.sp9 = -1.89978923147887
mortality.additional.rate.log10.sp10 = -1.95196821125084
mortality.additional.rate.log10.sp11 = -1.40461182935757
mortality.additional.rate.log10.sp12 = -2.01087467981638
mortality.additional.rate.log10.sp13 = -3.66811750528366
mortality.additional.rate.log10.sp14 = -1.21674959280909
mortality.additional.rate.log10.sp15 = -0.565178698279882
mortality.additional.rate.log10.sp16 = -0.222551902922554
mortality.additional.larva.rate.log10.sp0 = -0.506658604081437
mortality.additional.larva.rate.log10.sp1 = 0.375738945633581
mortality.additional.larva.rate.log10.sp2 = 1.06665553525456
mortality.additional.larva.rate.log10.sp3 = -0.283030397743597
mortality.additional.larva.rate.log10.sp5 = 2.75145477338187
mortality.additional.larva.rate.log10.sp6 = 2.43832223577504
mortality.additional.larva.rate.log10.sp7 = 2.0183592291341
mortality.additional.larva.rate.log10.sp8 = 0.647816021050156
mortality.additional.larva.rate.log10.sp9 = 1.86135553829456
mortality.additional.larva.rate.log10.sp10 = 2.06495528238176
mortality.additional.larva.rate.log10.sp11 = 1.14896357026459
mortality.additional.larva.rate.log10.sp12 = -0.213756736058396
mortality.additional.larva.rate.log10.sp13 = 1.1193922349504
mortality.additional.larva.rate.log10.sp14 = 0.961415046515931
mortality.additional.larva.rate.log10.sp15 = -0.2744390396419
mortality.additional.larva.rate.log10.sp16 = 2.16232039106945
osmose.user.larval.deviate.log.sp0 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osmose.user.larval.deviate.log.sp1 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osmose.user.larval.deviate.log.sp2 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osmose.user.larval.deviate.log.sp3 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osmose.user.larval.deviate.log.sp5 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osmose.user.larval.deviate.log.sp6 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osmose.user.larval.deviate.log.sp7 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osmose.user.larval.deviate.log.sp8 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osmose.user.larval.deviate.log.sp9 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osmose.user.larval.deviate.log.sp10 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osmose.user.larval.deviate.log.sp11 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osmose.user.larval.deviate.log.sp12 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osmose.user.larval.deviate.log.sp13 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osmose.user.larval.deviate.log.sp14 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osmose.user.larval.deviate.log.sp15 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osmose.user.larval.deviate.log.sp16 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
predation.ingestion.rate.max.log10.sp0 = 1.11575763055333
predation.ingestion.rate.max.log10.sp1 = 1.24301586322596
predation.ingestion.rate.max.log10.sp2 = 1.34717443621168
predation.ingestion.rate.max.log10.sp3 = 1.30719501117734
predation.ingestion.rate.max.log10.sp4 = 1.4806578179107
predation.ingestion.rate.max.log10.sp5 = 1.56017481467271
predation.ingestion.rate.max.log10.sp6 = 1.69536477695818
predation.ingestion.rate.max.log10.sp7 = 0.528606712539153
predation.ingestion.rate.max.log10.sp8 = 0.857673388774209
predation.ingestion.rate.max.log10.sp9 = 0.589822424178638
predation.ingestion.rate.max.log10.sp10 = 1.26743330652374
predation.ingestion.rate.max.log10.sp11 = 1.23775398175856
predation.ingestion.rate.max.log10.sp12 = 0.708007507290996
predation.ingestion.rate.max.log10.sp13 = 1.26593835683175
predation.ingestion.rate.max.log10.sp14 = 1.19004119955555
predation.ingestion.rate.max.log10.sp15 = 1.12925364092538
predation.ingestion.rate.max.log10.sp16 = 1.00818396745342
species.delta.lmax.factor.sp0 = 1.44795892046493
species.delta.lmax.factor.sp1 = 1.86253101222987
species.delta.lmax.factor.sp2 = 0.862321957606176
species.delta.lmax.factor.sp3 = 1.18127879094549
species.delta.lmax.factor.sp4 = 0.741439243946529
species.delta.lmax.factor.sp5 = 1.76564851510482
species.delta.lmax.factor.sp6 = 1.13632908611683
species.delta.lmax.factor.sp7 = 1.33785176998856
species.delta.lmax.factor.sp8 = 1.76203902728355
species.delta.lmax.factor.sp9 = 0.969745097291093
species.delta.lmax.factor.sp10 = 1.46092162474696
species.delta.lmax.factor.sp11 = 1.44337546727023
species.delta.lmax.factor.sp12 = 1.18242457383666
species.delta.lmax.factor.sp13 = 0.76895999836261
species.delta.lmax.factor.sp14 = 1.40134733631412
species.delta.lmax.factor.sp15 = 0.841917107459646
species.delta.lmax.factor.sp16 = 1.57578966677519
fisheries.rate.base.log.fsh0 = -1.81838916967485
fisheries.rate.byperiod.log.fsh0 = -1.02165124753198,-0.891598119283784,-0.967584026261706,-0.755022584278033,-0.755022584278033,-0.755022584278033,-0.544727175441672,-0.579818495252942,-0.527632742082372,-0.0512932943875506,-0.3147107448397,-0.49429632181478,-0.49429632181478,-0.415515443961666,-0.673344553263766,-0.7339691750802,-0.7339691750802,-0.755022584278033,-0.562118918153541,-1.38629436111989
fisheries.selectivity.l50.fsh0 = 20
fisheries.rate.base.log.fsh1 = 1.24713798712854
fisheries.rate.byperiod.log.fsh1 = -0.873938111476434,-0.0603520541208191,-1.14561354296323,-0.355472353338102,-0.907048139652444,-0.86302325856249,-1.29748706615623,-0.402602736839235,-0.386268314396339,-1.37207926057397,-0.936853468455845,-0.579360001827059,-0.204481822330266,-1.34394358975766,-1.14641835510873,-0.58264652282255,-1.20680658881292,-0.727083668404118,-0.672164674274203,-0.554879313557034
fisheries.selectivity.l50.fsh1 = 34.44
fisheries.rate.base.log.fsh2 = 0.136315126008766
fisheries.rate.byperiod.log.fsh2 = -0.616186139423817,-0.462035459596559,-0.430782916092454,-0.562118918153541,-0.562118918153541,-0.673344553263766,-0.616186139423817,-0.59783700075562,-0.7339691750802,-0.430782916092454,-0.3147107448397,-0.916290731874155,-0.544727175441672,-0.616186139423817,-0.916290731874155,-1.20397280432594,-1.10866262452161,-0.673344553263766,-1.02165124753198,-0.941608539858445
fisheries.selectivity.l50.fsh2 = 41.91
fisheries.rate.base.log.fsh3 = -2.28377258559272
fisheries.rate.byperiod.log.fsh3 = -1.30933331998376,-1.96611285637283,-2.30258509299405,-1.96611285637283,-2.12026353620009,-2.65926003693278,-2.40794560865187,-2.40794560865187,-2.99573227355399,-2.81341071676004,-2.52572864430826,-2.52572864430826,-2.52572864430826,-2.20727491318972,-2.40794560865187,-2.12026353620009,-2.40794560865187,-2.30258509299405,-2.52572864430826,-2.40794560865187
fisheries.selectivity.l50.fsh3 = 25.4
fisheries.rate.base.log.fsh4 = -1.49379381758624
fisheries.rate.byperiod.log.fsh4 = -3.03655426807425,-3.2188758248682,-3.35240721749272,-3.9633162998157,-3.77226106305299,-4.01738352108597,-3.86323284125871,-3.64965874096066,-3.86323284125871,-3.64965874096066,-3.9633162998157,-3.50655789731998,-3.44201937618241,-3.50655789731998,-3.07911388249304,-3.41124771751566,-3.12356564506388,-3.27016911925575,-3.47376807449699,-3.17008566069877
fisheries.selectivity.l50.fsh4 = 105
fisheries.rate.base.log.fsh5 = 0.170782688668518
