species.accessibility2fish.logit.sp17 = -8.68220417842733
species.accessibility2fish.logit.sp18 = -0.606838591482884
species.accessibility2fish.logit.sp19 = 9.20642500733158
species.accessibility2fish.logit.sp20 = 0.861865497204391
species.accessibility2fish.logit.sp21 = -0.580663755630813
species.accessibility2fish.logit.sp22 = -1.51923187672814
species.accessibility2fish.logit.sp23 = 1.08459323261454
species.accessibility2fish.logit.sp24 = -0.955287928729651
population.initialization.biomass.log10.sp0 = 4.79803086772398
population.initialization.biomass.log10.sp1 = 4.51043749561105
population.initialization.biomass.log10.sp2 = 2.14684403103951
population.initialization.biomass.log10.sp3 = 3.37557491739947
population.initialization.biomass.log10.sp4 = 4.36723090823702
population.initialization.biomass.log10.sp5 = 3.40807622578672
population.initialization.biomass.log10.sp6 = 2.84199730209323
population.initialization.biomass.log10.sp7 = 3.29027841597131
population.initialization.biomass.log10.sp8 = 4.85369079099474
population.initialization.biomass.log10.sp9 = 3.78235328428718
population.initialization.biomass.log10.sp10 = 4.24840300521324
population.initialization.biomass.log10.sp11 = 3.49926330136956
population.initialization.biomass.log10.sp12 = 5.52547475699267
population.initialization.biomass.log10.sp13 = 4.68845825714345
population.initialization.biomass.log10.sp14 = 4.15372269270371
population.initialization.biomass.log10.sp15 = 0.725503268859316
population.initialization.biomass.log10.sp16 = 0.274388795550379
mortality.additional.rate.log10.sp0 = -2.0662539175978
mortality.additional.rate.log10.sp1 = 0.527232160824493
mortality.additional.rate.log10.sp2 = -2.45485517085418
mortality.additional.rate.log10.sp3 = -0.485090946834799
mortality.additional.rate.log10.sp4 = -1.16415229115237
mortality.additional.rate.log10.sp5 = -3.17255496475609
mortality.additional.rate.log10.sp6 = -3.40226436089167
mortality.additional.rate.log10.sp7 = 0.145863827992742
mortality.additional.rate.log10.sp8 = -2.80360622272958
mortality.additional.rate.log10.sp9 = 0.1799757833783
mortality.additional.rate.log10.sp10 = -1.72846514861108
mortality.additional.rate.log10.sp11 = -1.03863130151411
mortality.additional.rate.log10.sp12 = 0.559855383614168
mortality.additional.rate.log10.sp13 = -3.78331200546698
mortality.additional.rate.log10.sp14 = -1.88806828370586
mortality.additional.rate.log10.sp15 = -1.09191451121957
mortality.additional.rate.log10.sp16 = -0.428492832291658
mortality.additional.larva.rate.log10.sp0 = 0.831797961304273
mortality.additional.larva.rate.log10.sp1 = 0.242346226145806
mortality.additional.larva.rate.log10.sp2 = 0.454363531118498
mortality.additional.larva.rate.log10.sp3 = 0.283615301500294
mortality.additional.larva.rate.log10.sp5 = 2.73242849374754
mortality.additional.larva.rate.log10.sp6 = 2.17391772462715
mortality.additional.larva.rate.log10.sp7 = 0.403954844623658
mortality.additional.larva.rate.log10.sp8 = -0.201339674291541
mortality.additional.larva.rate.log10.sp9 = 0.621656127620807
mortality.additional.larva.rate.log10.sp10 = 2.01486066470216
mortality.additional.larva.rate.log10.sp11 = 0.536405079094363
mortality.additional.larva.rate.log10.sp12 = -0.75735222799745
mortality.additional.larva.rate.log10.sp13 = 0.425288719061599
mortality.additional.larva.rate.log10.sp14 = 0.520365861795791
mortality.additional.larva.rate.log10.sp15 = 1.13452181907833
mortality.additional.larva.rate.log10.sp16 = 1.83079108058385
osmose.user.larval.deviate.log.sp0 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osmose.user.larval.deviate.log.sp1 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osmose.user.larval.deviate.log.sp2 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osmose.user.larval.deviate.log.sp3 = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
